unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,message
168510,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,502,South Beach and Willowbrook (CD2),Winter 2009-10,2009-12-01T00:00:00.000,9.02,
214165,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,502,South Beach and Willowbrook (CD2),Annual Average 2014,2013-12-01T00:00:00.000,8.49,
334354,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,502,South Beach and Willowbrook (CD2),Annual Average 2015,2015-01-01T00:00:00.000,7.8,
334355,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,502,South Beach and Willowbrook (CD2),Summer 2015,2015-06-01T00:00:00.000,8.77,
547772,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,502,South Beach and Willowbrook (CD2),Winter 2016-17,2016-12-01T00:00:00.000,7.17,
169454,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,502,South Beach and Willowbrook (CD2),Summer 2011,2011-06-01T00:00:00.000,11.15,
169513,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,502,South Beach and Willowbrook (CD2),Summer 2012,2012-06-01T00:00:00.000,9.97,
547487,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Winter 2016-17,2016-12-01T00:00:00.000,7.08,
605780,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Annual Average 2018,2018-01-01T00:00:00.000,6.36,
168569,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,502,South Beach and Willowbrook (CD2),Winter 2010-11,2010-12-01T00:00:00.000,11.65,
169336,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,502,South Beach and Willowbrook (CD2),Summer 2009,2009-06-01T00:00:00.000,10.56,
169572,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,502,South Beach and Willowbrook (CD2),Summer 2013,2013-06-01T00:00:00.000,9.41,
170221,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,502,South Beach and Willowbrook (CD2),Annual Average 2009,2008-12-01T00:00:00.000,9.85,
410853,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Summer 2016,2016-05-31T00:00:00.000,7.79,
410854,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Annual Average 2016,2015-12-31T00:00:00.000,6.8,
177262,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Winter 2010-11,2010-12-01T00:00:00.000,11.62,
177892,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Summer 2011,2011-06-01T00:00:00.000,10.96,
177934,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Summer 2012,2012-06-01T00:00:00.000,9.78,
212707,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Winter 2013-14,2013-12-01T00:00:00.000,11.55,
178438,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Annual Average 2009,2008-12-01T00:00:00.000,9.63,
178564,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Annual Average 2012,2011-12-01T00:00:00.000,8.18,
212833,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Summer 2014,2014-06-01T00:00:00.000,7.89,
334069,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Annual Average 2015,2015-01-01T00:00:00.000,7.82,
334070,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Summer 2015,2015-06-01T00:00:00.000,8.68,
334071,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Winter 2014-15,2014-12-01T00:00:00.000,8.36,
178522,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Annual Average 2011,2010-12-01T00:00:00.000,9.36,
212959,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Annual Average 2014,2013-12-01T00:00:00.000,8.34,
605781,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Summer 2018,2018-06-01T00:00:00.000,7.46,
605782,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Winter 2017-18,2017-12-01T00:00:00.000,7.81,
177220,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Winter 2009-10,2009-12-01T00:00:00.000,8.83,
177976,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Summer 2013,2013-06-01T00:00:00.000,9.34,
547486,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Annual Average 2017,2017-01-01T00:00:00.000,6.8,
177178,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Winter 2008-09,2008-12-01T00:00:00.000,11.46,
177304,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Winter 2011-12,2011-12-01T00:00:00.000,8.04,
177346,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Winter 2012-13,2012-12-01T00:00:00.000,9.55,
177850,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Summer 2010,2010-06-01T00:00:00.000,11.35,
178480,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Annual Average 2010,2009-12-01T00:00:00.000,8.64,
547768,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Annual Average 2017,2017-01-01T00:00:00.000,7.03,
606063,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Summer 2018,2018-06-01T00:00:00.000,7.65,
177808,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Summer 2009,2009-06-01T00:00:00.000,10.36,
178606,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Annual Average 2013,2012-12-01T00:00:00.000,7.9,
410852,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Winter 2015-16,2015-12-01T00:00:00.000,7.43,
547485,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Summer 2017,2017-06-01T00:00:00.000,8.15,
168627,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Winter 2011-12,2011-12-01T00:00:00.000,8.39,
168686,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Winter 2012-13,2012-12-01T00:00:00.000,9.85,
169571,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Summer 2013,2013-06-01T00:00:00.000,9.47,
213987,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Summer 2014,2014-06-01T00:00:00.000,8.16,
214164,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Annual Average 2014,2013-12-01T00:00:00.000,8.61,
334352,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Summer 2015,2015-06-01T00:00:00.000,8.91,
170397,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Annual Average 2012,2011-12-01T00:00:00.000,8.4,
334353,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Winter 2014-15,2014-12-01T00:00:00.000,8.72,
547767,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Summer 2017,2017-06-01T00:00:00.000,8.43,
547769,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Winter 2016-17,2016-12-01T00:00:00.000,7.23,
606062,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Annual Average 2018,2018-01-01T00:00:00.000,6.58,
168450,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Winter 2008-09,2008-12-01T00:00:00.000,12.09,
169512,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Summer 2012,2012-06-01T00:00:00.000,9.98,
170279,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Annual Average 2010,2009-12-01T00:00:00.000,8.87,
170456,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Annual Average 2013,2012-12-01T00:00:00.000,8.11,
213810,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Winter 2013-14,2013-12-01T00:00:00.000,11.97,
334351,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Annual Average 2015,2015-01-01T00:00:00.000,8.15,
411135,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Summer 2016,2016-05-31T00:00:00.000,8.04,
170220,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Annual Average 2009,2008-12-01T00:00:00.000,9.99,
170338,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Annual Average 2011,2010-12-01T00:00:00.000,9.58,
411134,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Winter 2015-16,2015-12-01T00:00:00.000,7.87,
411136,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Annual Average 2016,2015-12-31T00:00:00.000,7.11,
606064,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Winter 2017-18,2017-12-01T00:00:00.000,8.02,
169394,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Summer 2010,2010-06-01T00:00:00.000,11.57,
547483,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Annual Average 2017,2017-01-01T00:00:00.000,7.19,
605777,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Annual Average 2018,2018-01-01T00:00:00.000,6.78,
168509,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Winter 2009-10,2009-12-01T00:00:00.000,9.15,
168568,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Winter 2010-11,2010-12-01T00:00:00.000,11.97,
169335,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Summer 2009,2009-06-01T00:00:00.000,10.58,
169453,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Summer 2011,2011-06-01T00:00:00.000,11.16,
177345,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Winter 2012-13,2012-12-01T00:00:00.000,10.06,
177849,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Summer 2010,2010-06-01T00:00:00.000,11.74,
177975,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Summer 2013,2013-06-01T00:00:00.000,9.57,
212832,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Summer 2014,2014-06-01T00:00:00.000,8.32,
410849,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Winter 2015-16,2015-12-01T00:00:00.000,8.12,
410850,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Summer 2016,2016-05-31T00:00:00.000,8.22,
177891,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Summer 2011,2011-06-01T00:00:00.000,11.31,
177933,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Summer 2012,2012-06-01T00:00:00.000,10.13,
178521,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Annual Average 2011,2010-12-01T00:00:00.000,9.73,
178605,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Annual Average 2013,2012-12-01T00:00:00.000,8.27,
410851,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Annual Average 2016,2015-12-31T00:00:00.000,7.3,
605779,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Winter 2017-18,2017-12-01T00:00:00.000,8.19,
334067,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Summer 2015,2015-06-01T00:00:00.000,9.08,
334068,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Winter 2014-15,2014-12-01T00:00:00.000,8.97,
547482,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Summer 2017,2017-06-01T00:00:00.000,8.61,
547484,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Winter 2016-17,2016-12-01T00:00:00.000,7.36,
605778,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Summer 2018,2018-06-01T00:00:00.000,7.84,
177261,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Winter 2010-11,2010-12-01T00:00:00.000,12.16,
221990,386,Ozone (O3),Mean,ppb,UHF34,105106107,South Bronx,Summer 2012,2012-06-01T00:00:00.000,34.02,
178563,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Annual Average 2012,2011-12-01T00:00:00.000,8.55,
212706,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Winter 2013-14,2013-12-01T00:00:00.000,12.27,
178437,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Annual Average 2009,2008-12-01T00:00:00.000,10.22,
178479,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Annual Average 2010,2009-12-01T00:00:00.000,9.02,
212958,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Annual Average 2014,2013-12-01T00:00:00.000,8.79,
334066,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Annual Average 2015,2015-01-01T00:00:00.000,8.34,
547764,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Summer 2017,2017-06-01T00:00:00.000,7.73,
547766,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Winter 2016-17,2016-12-01T00:00:00.000,7.29,
177177,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Winter 2008-09,2008-12-01T00:00:00.000,12.46,
177219,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Winter 2009-10,2009-12-01T00:00:00.000,9.34,
177303,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Winter 2011-12,2011-12-01T00:00:00.000,8.6,
177807,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Summer 2009,2009-06-01T00:00:00.000,10.75,
606060,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Summer 2018,2018-06-01T00:00:00.000,7.75,
606061,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Winter 2017-18,2017-12-01T00:00:00.000,7.0,
169452,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Summer 2011,2011-06-01T00:00:00.000,10.59,
170396,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2012,2011-12-01T00:00:00.000,7.36,
170455,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2013,2012-12-01T00:00:00.000,7.61,
411132,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Summer 2016,2016-05-31T00:00:00.000,6.87,
168685,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Winter 2012-13,2012-12-01T00:00:00.000,9.23,
170278,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2010,2009-12-01T00:00:00.000,7.98,
213809,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Winter 2013-14,2013-12-01T00:00:00.000,9.87,
334349,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Summer 2015,2015-06-01T00:00:00.000,8.28,
334350,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Winter 2014-15,2014-12-01T00:00:00.000,7.39,
606059,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2018,2018-01-01T00:00:00.000,6.06,
169334,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Summer 2009,2009-06-01T00:00:00.000,9.6,
169393,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Summer 2010,2010-06-01T00:00:00.000,10.74,
547765,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2017,2017-01-01T00:00:00.000,6.32,
168508,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Winter 2009-10,2009-12-01T00:00:00.000,7.94,
168567,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Winter 2010-11,2010-12-01T00:00:00.000,10.28,
168626,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Winter 2011-12,2011-12-01T00:00:00.000,6.72,
170337,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2011,2010-12-01T00:00:00.000,8.44,
213986,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Summer 2014,2014-06-01T00:00:00.000,7.36,
214163,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2014,2013-12-01T00:00:00.000,7.69,
334348,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2015,2015-01-01T00:00:00.000,7.15,
411131,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Winter 2015-16,2015-12-01T00:00:00.000,5.92,
411133,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2016,2015-12-31T00:00:00.000,5.98,
547763,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Winter 2016-17,2016-12-01T00:00:00.000,7.72,
606057,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Summer 2018,2018-06-01T00:00:00.000,8.07,
168449,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Winter 2008-09,2008-12-01T00:00:00.000,10.19,
169511,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Summer 2012,2012-06-01T00:00:00.000,9.41,
169570,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Summer 2013,2013-06-01T00:00:00.000,9.44,
170219,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2009,2008-12-01T00:00:00.000,8.75,
170218,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Annual Average 2009,2008-12-01T00:00:00.000,9.37,
170395,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Annual Average 2012,2011-12-01T00:00:00.000,8.05,
334347,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Winter 2014-15,2014-12-01T00:00:00.000,8.23,
411128,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Winter 2015-16,2015-12-01T00:00:00.000,6.9,
547761,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Summer 2017,2017-06-01T00:00:00.000,8.36,
547762,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Annual Average 2017,2017-01-01T00:00:00.000,6.77,
606058,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Winter 2017-18,2017-12-01T00:00:00.000,7.47,
169392,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Summer 2010,2010-06-01T00:00:00.000,10.99,
169510,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Summer 2012,2012-06-01T00:00:00.000,9.63,
169569,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Summer 2013,2013-06-01T00:00:00.000,9.77,
334345,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Annual Average 2015,2015-01-01T00:00:00.000,7.91,
606056,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Annual Average 2018,2018-01-01T00:00:00.000,6.44,
411129,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Summer 2016,2016-05-31T00:00:00.000,7.08,
168507,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Winter 2009-10,2009-12-01T00:00:00.000,8.86,
168684,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Winter 2012-13,2012-12-01T00:00:00.000,9.29,
169451,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Summer 2011,2011-06-01T00:00:00.000,10.81,
334346,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Summer 2015,2015-06-01T00:00:00.000,8.76,
411130,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Annual Average 2016,2015-12-31T00:00:00.000,6.53,
170277,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Annual Average 2010,2009-12-01T00:00:00.000,8.66,
170336,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Annual Average 2011,2010-12-01T00:00:00.000,9.17,
170454,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Annual Average 2013,2012-12-01T00:00:00.000,7.87,
213808,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Winter 2013-14,2013-12-01T00:00:00.000,10.35,
213985,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Summer 2014,2014-06-01T00:00:00.000,7.74,
214162,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Annual Average 2014,2013-12-01T00:00:00.000,8.03,
214161,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Annual Average 2014,2013-12-01T00:00:00.000,8.45,
334342,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Annual Average 2015,2015-01-01T00:00:00.000,8.21,
168448,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Winter 2008-09,2008-12-01T00:00:00.000,11.72,
168566,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Winter 2010-11,2010-12-01T00:00:00.000,11.43,
168625,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Winter 2011-12,2011-12-01T00:00:00.000,8.3,
169333,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Summer 2009,2009-06-01T00:00:00.000,9.67,
547759,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Annual Average 2017,2017-01-01T00:00:00.000,7.08,
606053,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Annual Average 2018,2018-01-01T00:00:00.000,6.7,
606054,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Summer 2018,2018-06-01T00:00:00.000,8.28,
168447,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Winter 2008-09,2008-12-01T00:00:00.000,12.64,
169509,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Summer 2012,2012-06-01T00:00:00.000,9.98,
170276,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Annual Average 2010,2009-12-01T00:00:00.000,9.22,
